label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank,IO_12C_01,IO_12C_02,IO_12C_03
,3630,3630,4,126.904976,2.079,0.782915,,,126.904976@2.079400,126.904976@2.079400,,0.000,0.000000,126.904976,14186604.00,40079092.00,36625456.00,24415118.00
,3631,3631,4,316.257507,4.122,0.848016,,,316.257507@4.121825,316.257507@4.121825,,0.000,0.000000,316.257507,47853.49,695043.31,744092.75,642617.19
,3632,3632,3,479.298492,7.055,0.852869,,,479.298492@7.054733,479.298492@7.054733,,0.000,0.000000,479.298492,1002.20,694301.12,739632.69,650993.50
,3633,3633,2,214.189255,2.466,0.854605,,,214.189255@2.465575,214.189255@2.465575,,0.000,0.000000,214.189255,171357.55,675559.88,458959.09,396335.22
,3634,3634,4,116.079842,4.132,0.828647,,,116.079842@4.131596,116.079842@4.131596,,0.000,0.000000,116.079842,160786.67,675945.81,810868.31,675405.06
,3635,3635,3,373.205170,2.398,0.856860,,,373.205170@2.397650,373.205170@2.397650,,0.000,0.000000,373.205170,0.00,202885.98,740390.50,452773.34
,3636,3636,3,479.261078,4.129,0.850422,,,479.261078@4.128578,479.261078@4.128578,,0.000,0.000000,479.261078,0.00,526241.31,745489.00,304340.97
,3637,3637,3,481.256226,4.187,0.842560,,,481.256226@4.187050,481.256226@4.187050,,0.000,0.000000,481.256226,1116.97,408622.75,758183.50,274432.38
,3638,3638,4,276.978149,2.442,0.856218,,,276.978149@2.442050,276.978149@2.442050,,0.000,0.000000,276.978149,27064.18,321187.16,549961.56,342997.59
,3639,3639,4,143.082626,3.755,0.791280,,,143.082626@3.755067,143.082626@3.755067,,0.000,0.000000,143.082626,303338.03,801930.25,782183.50,659403.75
,3640,3640,1,240.205124,2.396,0.788817,,,240.205124@2.396479,240.205124@2.396479,,0.000,0.000000,240.205124,8850.60,331049.53,700095.19,461081.72
,3641,3641,4,101.024445,4.011,0.836647,,,101.024445@4.010933,101.024445@4.010933,,0.000,0.000000,101.024445,96456.02,784903.50,783766.25,863846.00
,3642,3642,3,215.165237,2.638,0.813991,,,215.165237@2.638104,215.165237@2.638104,,0.000,0.000000,215.165237,66547.00,652110.88,758489.31,580724.19
,3643,3643,2,200.991104,13.542,0.830739,,,200.991104@13.541550,200.991104@13.541550,,0.000,0.000000,200.991104,20678.26,77972.65,28562.51,0.00
,3644,3644,3,269.138275,2.383,0.784213,,,269.138275@2.382896,269.138275@2.382896,,0.000,0.000000,269.138275,72105.34,517005.66,824164.25,598958.31
,3645,3645,4,329.154907,2.525,0.833356,,,329.154907@2.525288,329.154907@2.525288,,0.000,0.000000,329.154907,265863.69,781343.19,694408.50,552396.94
,3646,3646,4,154.947388,4.090,0.827976,,,154.947388@4.090354,154.947388@4.090354,,0.000,0.000000,154.947388,152192.23,681499.38,745672.69,743896.69
,3647,3647,4,114.056084,12.267,0.837772,,,114.056084@12.266937,114.056084@12.266937,,0.000,0.000000,114.056084,21699.21,827623.19,857509.06,885316.56
,3648,3648,3,127.051315,13.543,0.827404,,,127.051315@13.543125,127.051315@13.543125,,0.000,0.000000,127.051315,15974.58,877137.31,780134.06,690048.88
,3649,3649,3,96.977478,3.974,0.794777,,,96.977478@3.974296,96.977478@3.974296,,0.000,0.000000,96.977478,169157.84,858211.69,851410.44,821157.31
,3650,3650,4,129.092102,2.872,0.830193,,,129.092102@2.871654,129.092102@2.871654,,0.000,0.000000,129.092102,313482.38,696098.19,823182.94,586666.94
,3651,3651,4,173.118317,4.122,0.833072,,,173.118317@4.121825,173.118317@4.121825,,0.000,0.000000,173.118317,172473.08,711456.50,736580.00,737501.81
,3652,3652,3,503.261139,2.604,0.851081,,,503.261139@2.604450,503.261139@2.604450,,0.000,0.000000,503.261139,0.00,484860.16,773225.50,330847.22
,3653,3653,4,112.999298,4.012,0.839154,,,112.999298@4.012100,112.999298@4.012100,,0.000,0.000000,112.999298,163609.55,815009.69,821717.81,767756.56
,3654,3654,4,153.022736,3.604,0.737527,,,153.022736@3.603600,153.022736@3.603600,,0.000,0.000000,153.022736,10889.00,668031.62,803351.44,444658.38
,3655,3655,3,282.251953,3.045,0.714888,,,282.251953@3.044796,282.251953@3.044796,,0.000,0.000000,282.251953,15202.62,431915.25,877550.81,338019.91
,3656,3656,4,225.007629,4.112,0.823955,,,225.007629@4.112020,225.007629@4.112020,,0.000,0.000000,225.007629,138254.70,771294.81,162622.58,513568.16
,3657,3657,3,452.332550,6.895,0.838739,,,452.332550@6.895145,452.332550@6.895145,,0.000,0.000000,452.332550,4771.90,814814.44,796098.44,864798.75
,3658,3658,4,323.190063,1.957,0.854101,,,323.190063@1.956983,323.190063@1.956983,,0.000,0.000000,323.190063,10189.72,829756.81,52638.87,53831.43
,3659,3659,4,207.166595,2.525,0.852795,,,207.166595@2.525288,207.166595@2.525288,,0.000,0.000000,207.166595,131607.67,754083.25,689861.94,684129.12
,3660,3660,4,447.134338,2.417,0.856759,,,447.134338@2.417100,447.134338@2.417100,,0.000,0.000000,447.134338,266817.25,776733.06,507601.75,633353.06
,3661,3661,3,207.926453,2.212,0.807758,,,207.926453@2.212113,207.926453@2.212113,,0.000,0.000000,207.926453,8672.19,817050.69,706260.44,564859.00
,3662,3662,3,594.133789,3.417,0.807690,,,594.133789@3.417113,594.133789@3.417113,,0.000,0.000000,594.133789,17860.85,818965.19,870995.19,650587.00
,3663,3663,4,166.050964,2.556,0.833794,,,166.050964@2.555646,166.050964@2.555646,,0.000,0.000000,166.050964,320816.50,933472.81,812554.81,741420.31
,3664,3664,3,246.046509,11.918,0.843271,,,246.046509@11.918411,246.046509@11.918411,,0.000,0.000000,246.046509,0.00,912466.31,829851.00,654262.44
,3665,3665,4,285.207123,4.122,0.836673,,,285.207123@4.121825,285.207123@4.121825,,0.000,0.000000,285.207123,68678.91,831303.00,794687.81,577400.56
,3666,3666,4,223.134064,2.612,0.829691,,,223.134064@2.612187,223.134064@2.612187,,0.000,0.000000,223.134064,98100.68,626188.81,807098.75,677685.94
,3667,3667,3,207.054016,4.132,0.851588,,,207.054016@4.131588,207.054016@4.131588,,0.000,0.000000,207.054016,203407.95,700174.00,543816.81,479796.34
,3668,3668,1,532.445557,2.417,0.789169,,,532.445557@2.417067,532.445557@2.417067,,0.000,0.000000,532.445557,0.00,242355.55,670882.94,196148.80
,3669,3669,3,677.535278,7.144,0.830463,,,677.535278@7.144017,677.535278@7.144017,,0.000,0.000000,677.535278,11714.86,872415.94,808573.50,786720.31
,3670,3670,4,317.210693,2.576,0.852455,,,317.210693@2.575887,317.210693@2.575887,,0.000,0.000000,317.210693,34125.29,704981.19,839702.56,612619.19
,3671,3671,3,277.197571,2.410,0.858403,,,277.197571@2.410495,277.197571@2.410495,,0.000,0.000000,277.197571,0.00,1132723.38,2021491.88,1047936.81
,3672,3672,3,457.238342,7.098,0.852429,,,457.238342@7.097896,457.238342@7.097896,,0.000,0.000000,457.238342,2115.50,892557.81,694784.94,616411.94
,3673,3673,3,313.118530,7.017,0.829976,,,313.118530@7.016942,313.118530@7.016942,,0.000,0.000000,313.118530,1120.39,781476.31,823841.69,699849.31
,3674,3674,3,331.045563,13.405,0.843823,,,331.045563@13.404517,331.045563@13.404517,,0.000,0.000000,331.045563,0.00,917516.31,812178.56,701128.31
,3675,3675,4,312.290833,2.363,0.808298,,,312.290833@2.363013,312.290833@2.363013,,0.000,0.000000,312.290833,297014.78,757130.56,511523.28,462287.88
,3676,3676,3,432.984528,13.854,0.840382,,,432.984528@13.854084,432.984528@13.854084,,0.000,0.000000,432.984528,0.00,915687.75,707372.00,857560.44
,3677,3677,3,162.997101,4.129,0.800460,,,162.997101@4.128629,162.997101@4.128629,,0.000,0.000000,162.997101,5264.04,762733.19,880207.81,768575.75
,3678,3678,3,170.506012,4.089,0.811618,,,170.506012@4.089367,170.506012@4.089367,,0.000,0.000000,170.506012,0.00,825811.94,884372.06,666098.69
,3679,3679,3,241.947144,2.584,0.852875,,,241.947144@2.583817,241.947144@2.583817,,0.000,0.000000,241.947144,0.00,817728.69,822236.06,619819.69
,3680,3680,4,114.027802,12.060,0.831153,,,114.027802@12.059792,114.027802@12.059792,,0.000,0.000000,114.027802,5609.81,735042.25,959157.94,606892.50
,3681,3681,3,337.024933,4.083,0.841818,,,337.024933@4.082728,337.024933@4.082728,,0.000,0.000000,337.024933,0.00,791134.00,894523.25,616370.44
,3682,3682,4,237.149689,2.597,0.822950,,,237.149689@2.596617,237.149689@2.596617,,0.000,0.000000,237.149689,50811.86,837276.44,894393.00,821854.50
,3683,3683,4,353.200562,1.977,0.808394,,,353.200562@1.976933,353.200562@1.976933,,0.000,0.000000,353.200562,22214.95,853521.50,170410.89,106980.44
,3684,3684,4,575.119751,2.664,0.834617,,,575.119751@2.664104,575.119751@2.664104,,0.000,0.000000,575.119751,129706.97,674023.81,899605.81,638456.50
,3685,3685,4,136.040421,4.112,0.828362,,,136.040421@4.112221,136.040421@4.112221,,0.000,0.000000,136.040421,29565.63,808266.19,773346.06,506650.41
,3686,3686,3,457.235016,3.071,0.852371,,,457.235016@3.071362,457.235016@3.071362,,0.000,0.000000,457.235016,3603.38,573500.50,881491.50,694095.19
,3687,3687,4,405.285858,4.117,0.839929,,,405.285858@4.116825,405.285858@4.116825,,0.000,0.000000,405.285858,54462.78,746782.00,659940.81,630520.19
,3688,3688,3,215.165207,4.122,0.790338,,,215.165207@4.121825,215.165207@4.121825,,0.000,0.000000,215.165207,39146.31,659063.69,852725.31,645911.81
,3689,3689,4,97.964325,13.619,0.850692,,,97.964325@13.618763,97.964325@13.618763,,0.000,0.000000,97.964325,63591.86,794486.00,930236.75,747160.31
,3690,3690,4,339.229004,3.834,0.835380,,,339.229004@3.833717,339.229004@3.833717,,0.000,0.000000,339.229004,209484.31,796075.44,932363.00,846446.31
,3691,3691,4,374.140015,2.402,0.828819,,,374.140015@2.402433,374.140015@2.402433,,0.000,0.000000,374.140015,340919.09,903690.81,810918.44,700572.56
,3692,3692,3,132.074707,4.103,0.826415,,,132.074707@4.102658,132.074707@4.102658,,0.000,0.000000,132.074707,2856.88,910337.44,844066.75,601444.31
,3693,3693,3,579.313904,3.044,0.852041,,,579.313904@3.044033,579.313904@3.044033,,0.000,0.000000,579.313904,0.00,523580.25,862692.19,681952.00
,3694,3694,4,144.085938,4.137,0.833234,,,144.085938@4.136554,144.085938@4.136554,,0.000,0.000000,144.085938,66259.57,657703.00,673600.94,566770.44
,3695,3695,4,488.309326,5.338,0.753869,,,488.309326@5.337750,488.309326@5.337750,,0.000,0.000000,488.309326,20304.57,883960.00,1091563.00,957059.44
,3696,3696,3,507.274048,4.112,0.852823,,,507.274048@4.112221,507.274048@4.112221,,0.000,0.000000,507.274048,5896.79,692757.44,808619.44,560133.56
,3697,3697,4,160.061523,10.734,0.835442,,,160.061523@10.734141,160.061523@10.734141,,0.000,0.000000,160.061523,63973.64,859082.06,956693.00,484283.53
,3698,3698,3,506.429321,2.443,0.854053,,,506.429321@2.442817,506.429321@2.442817,,0.000,0.000000,506.429321,0.00,433704.09,726432.81,326277.16
,3699,3699,3,554.310120,3.044,0.840737,,,554.310120@3.044033,554.310120@3.044033,,0.000,0.000000,554.310120,0.00,534530.81,860395.00,674642.12
,3700,3700,3,223.145218,4.147,0.799093,,,223.145218@4.146566,223.145218@4.146566,,0.000,0.000000,223.145218,235898.27,753719.19,682101.69,577919.00
,3701,3701,4,187.097610,4.016,0.840132,,,187.097610@4.015684,187.097610@4.015684,,0.000,0.000000,187.097610,70956.34,969026.81,873255.56,729729.31
,3702,3702,3,357.149811,2.427,0.809048,,,357.149811@2.426646,357.149811@2.426646,,0.000,0.000000,357.149811,184337.75,800717.31,645326.69,559077.94
,3703,3703,3,172.061554,10.810,0.824243,,,172.061554@10.810459,172.061554@10.810459,,0.000,0.000000,172.061554,10159.28,846878.69,957307.25,798593.69
,3704,3704,2,99.006363,15.995,0.824464,,,99.006363@15.994500,99.006363@15.994500,,0.000,0.000000,99.006363,289441.22,879941.81,993278.31,452305.53
,3705,3705,2,252.914841,13.622,0.828052,,,252.914841@13.621875,252.914841@13.621875,,0.000,0.000000,252.914841,18883.47,787593.69,448160.34,331064.78
,3706,3706,2,141.016846,15.995,0.713735,,,141.016846@15.994587,141.016846@15.994587,,0.000,0.000000,141.016846,2542602.50,7176212.00,14321837.00,7688386.50
,3707,3707,4,220.146973,3.575,0.819147,,,220.146973@3.574700,220.146973@3.574700,,0.000,0.000000,220.146973,201271.05,917187.69,885253.50,797419.50
,3708,3708,3,579.241333,6.652,0.805465,,,579.241333@6.651925,579.241333@6.651925,,0.000,0.000000,579.241333,4271.02,865048.44,967780.25,1002508.81
,3709,3709,3,353.028168,13.411,0.852269,,,353.028168@13.411283,353.028168@13.411283,,0.000,0.000000,353.028168,0.00,1009646.00,890949.19,839145.69
,3710,3710,4,214.144882,7.106,0.799374,,,214.144882@7.106229,214.144882@7.106229,,0.000,0.000000,214.144882,125157.88,934653.00,951301.00,706638.31
,3711,3711,3,435.219116,5.293,0.843687,,,435.219116@5.292638,435.219116@5.292638,,0.000,0.000000,435.219116,633.87,1006997.75,1068018.00,753556.50
,3712,3712,4,211.145203,4.137,0.837321,,,211.145203@4.136554,211.145203@4.136554,,0.000,0.000000,211.145203,109612.50,832002.31,809382.69,755638.50
,3713,3713,3,379.043488,3.990,0.851117,,,379.043488@3.990025,379.043488@3.990025,,0.000,0.000000,379.043488,5458.91,919390.19,1024547.31,909963.19
,3714,3714,4,147.066269,8.555,0.840160,,,147.066269@8.554508,147.066269@8.554508,,0.000,0.000000,147.066269,17382.75,709571.81,524017.25,1001516.19
,3715,3715,4,217.835938,2.074,0.755841,,,217.835938@2.074017,217.835938@2.074017,,0.000,0.000000,217.835938,297471.00,984445.00,554169.69,389570.78
,3716,3716,2,193.035416,11.045,0.781155,,,193.035416@11.045366,193.035416@11.045366,,0.000,0.000000,193.035416,1716.38,564944.25,944935.31,839102.50
,3717,3717,2,160.949402,15.488,0.838925,,,160.949402@15.487550,160.949402@15.487550,,0.000,0.000000,160.949402,19213.21,1090316.50,963263.50,901133.31
,3718,3718,3,98.024788,8.447,0.810558,,,98.024788@8.446567,98.024788@8.446567,,0.000,0.000000,98.024788,1708.34,631059.69,836659.69,985400.00
,3719,3719,2,98.024803,10.753,0.671918,,,98.024803@10.753433,98.024803@10.753433,,0.000,0.000000,98.024803,102772.54,259472.06,245106.30,402645.25
,3720,3720,4,301.165955,2.566,0.835264,,,301.165955@2.565808,301.165955@2.565808,,0.000,0.000000,301.165955,302404.75,611621.19,720058.69,989211.00
,3721,3721,3,341.108978,14.894,0.841636,,,341.108978@14.894329,341.108978@14.894329,,0.000,0.000000,341.108978,1013.23,983501.00,842707.25,673638.19
,3722,3722,3,579.314453,7.081,0.852677,,,579.314453@7.081412,579.314453@7.081412,,0.000,0.000000,579.314453,890.87,1052651.00,810236.50,737271.44
,3723,3723,4,506.138855,2.771,0.851540,,,506.138855@2.770604,506.138855@2.770604,,0.000,0.000000,506.138855,218410.88,582685.81,915795.81,694551.19
,3724,3724,4,188.905472,2.092,0.835504,,,188.905472@2.092346,188.905472@2.092346,,0.000,0.000000,188.905472,262290.84,1035970.81,859383.44,560506.75
,3725,3725,4,357.194519,4.127,0.842217,,,357.194519@4.126629,357.194519@4.126629,,0.000,0.000000,357.194519,244392.42,799680.44,817255.19,811062.69
,3726,3726,4,220.147018,2.475,0.811007,,,220.147018@2.475363,220.147018@2.475363,,0.000,0.000000,220.147018,280400.09,669542.12,792254.81,655240.75
,3727,3727,4,157.994217,15.517,0.842463,,,157.994217@15.517437,157.994217@15.517437,,0.000,0.000000,157.994217,13014.81,792767.00,1110668.62,905787.81
,3728,3728,4,279.211304,2.493,0.837137,,,279.211304@2.493175,279.211304@2.493175,,0.000,0.000000,279.211304,5788.45,392901.00,585983.00,412189.50
,3729,3729,3,565.047913,13.671,0.854051,,,565.047913@13.671239,565.047913@13.671239,,0.000,0.000000,565.047913,0.00,975734.81,904178.19,710257.25
,3730,3730,4,297.218445,2.989,0.836883,,,297.218445@2.988571,297.218445@2.988571,,0.000,0.000000,297.218445,434687.47,982291.50,981875.19,740667.25
,3731,3731,3,243.899323,2.456,0.815664,,,243.899323@2.455804,243.899323@2.455804,,0.000,0.000000,243.899323,212349.83,892390.06,845141.00,720145.81
,3732,3732,4,172.142456,2.607,0.834542,,,172.142456@2.606629,172.142456@2.606629,,0.000,0.000000,172.142456,259664.42,896779.81,1015004.69,811526.19
,3733,3733,3,554.310486,7.080,0.852997,,,554.310486@7.080261,554.310486@7.080261,,0.000,0.000000,554.310486,0.00,1064275.62,870508.44,777679.56
,3734,3734,3,292.828857,15.466,0.843244,,,292.828857@15.466086,292.828857@15.466086,,0.000,0.000000,292.828857,1454.67,1108300.12,474898.53,281340.38
,3735,3735,3,70.312386,2.359,0.852818,,,70.312386@2.358511,70.312386@2.358511,,0.000,0.000000,70.312386,0.00,505421.53,972339.31,397289.16
,3736,3736,4,287.222839,4.117,0.835714,,,287.222839@4.117021,287.222839@4.117021,,0.000,0.000000,287.222839,51571.30,949588.69,1096238.38,794078.50
,3737,3737,1,171.077545,3.744,0.792070,,,171.077545@3.744117,171.077545@3.744117,,0.000,0.000000,171.077545,501786.16,1520839.00,1541226.00,1218652.00
,3738,3738,3,407.221375,3.055,0.841685,,,407.221375@3.054946,407.221375@3.054946,,0.000,0.000000,407.221375,1417.24,639173.25,1057562.12,761268.75
,3739,3739,3,317.233276,4.129,0.842857,,,317.233276@4.128578,317.233276@4.128578,,0.000,0.000000,317.233276,0.00,878135.19,858949.56,886419.19
,3740,3740,2,192.954834,2.188,0.731728,,,192.954834@2.187858,192.954834@2.187858,,0.000,0.000000,192.954834,2275.90,31217.56,33566.81,24481.16
,3741,3741,3,192.956940,15.568,0.825289,,,192.956940@15.567520,192.956940@15.567520,,0.000,0.000000,192.956940,136172.55,471804.47,590254.31,472507.22
,3742,3742,3,259.022461,14.026,0.780776,,,259.022461@14.026470,259.022461@14.026470,,0.000,0.000000,259.022461,16643.90,1068486.50,832070.50,796110.56
,3743,3743,4,489.302673,5.362,0.730274,,,489.302673@5.362034,489.302673@5.362034,,0.000,0.000000,489.302673,19011.35,1016100.19,1223379.50,1109391.38
,3744,3744,3,164.079834,2.612,0.827801,,,164.079834@2.612229,164.079834@2.612229,,0.000,0.000000,164.079834,2376.88,875575.31,1070359.25,929632.75
,3745,3745,4,293.175873,3.574,0.832352,,,293.175873@3.574017,293.175873@3.574017,,0.000,0.000000,293.175873,1798994.62,8165868.50,8102914.50,7711460.50
,3746,3746,3,407.221558,7.131,0.852309,,,407.221558@7.131416,407.221558@7.131416,,0.000,0.000000,407.221558,178969.73,1062406.88,991432.69,768446.81
,3747,3747,2,78.918915,4.078,0.622537,,,78.918915@4.078046,78.918915@4.078046,,0.000,0.000000,78.918915,100032.90,862184.19,909886.81,952617.19
,3748,3748,3,577.424133,2.417,0.855085,,,577.424133@2.417094,577.424133@2.417094,,0.000,0.000000,577.424133,0.00,355835.59,865870.31,298398.97
,3749,3749,3,242.159088,4.147,0.832945,,,242.159088@4.146566,242.159088@4.146566,,0.000,0.000000,242.159088,363562.84,1132227.62,978474.19,850660.56
,3750,3750,4,131.034988,12.943,0.814711,,,131.034988@12.942780,131.034988@12.942780,,0.000,0.000000,131.034988,199201.92,661357.25,1000019.31,905122.69
,3751,3751,4,549.104065,2.670,0.850544,,,549.104065@2.669533,549.104065@2.669533,,0.000,0.000000,549.104065,429580.34,625215.00,1040277.19,1074769.75
,3752,3752,3,516.309143,7.080,0.843207,,,516.309143@7.080261,516.309143@7.080261,,0.000,0.000000,516.309143,0.00,1134514.88,881582.50,778360.00
,3753,3753,3,478.257599,2.618,0.850897,,,478.257599@2.618222,478.257599@2.618222,,0.000,0.000000,478.257599,0.00,787017.94,1021657.19,586400.06
,3754,3754,4,535.422974,4.132,0.839858,,,535.422974@4.131554,535.422974@4.131554,,0.000,0.000000,535.422974,37688.04,800659.31,823376.00,790117.19
,3755,3755,4,361.259644,4.101,0.842155,,,361.259644@4.100696,361.259644@4.100696,,0.000,0.000000,361.259644,43756.00,948789.81,789768.75,716287.56
,3756,3756,4,274.550018,2.675,0.850194,,,274.550018@2.675075,274.550018@2.675075,,0.000,0.000000,274.550018,392401.59,731493.44,1089710.62,890131.19
,3757,3757,4,115.040100,3.478,0.756984,,,115.040100@3.478446,115.040100@3.478446,,0.000,0.000000,115.040100,299125.09,1007453.69,584133.69,710000.19
,3758,3758,4,209.045532,4.960,0.838186,,,209.045532@4.960071,209.045532@4.960071,,0.000,0.000000,209.045532,3732.60,383848.66,438021.66,417216.50
,3759,3759,4,209.154739,2.633,0.828974,,,209.154739@2.632954,209.154739@2.632954,,0.000,0.000000,209.154739,212648.77,912599.19,1066498.38,887043.94
,3760,3760,3,516.308411,3.077,0.852695,,,516.308411@3.076733,516.308411@3.076733,,0.000,0.000000,516.308411,2389.29,724978.50,1080795.88,838977.19
,3761,3761,4,423.286621,2.983,0.840104,,,423.286621@2.982596,423.286621@2.982596,,0.000,0.000000,423.286621,9558.06,884844.81,1138110.12,750302.69
,3762,3762,3,451.266083,3.031,0.837658,,,451.266083@3.030678,451.266083@3.030678,,0.000,0.000000,451.266083,0.00,612471.62,1084494.00,553676.06
,3763,3763,3,507.442261,2.367,0.843604,,,507.442261@2.367063,507.442261@2.367063,,0.000,0.000000,507.442261,1838.81,404741.03,717972.19,387496.72
